Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
8167866	P antigen family, member 2 (prostate associated) /// P antigen family, member 5 (prostate associated)	PAGE2 /// PAGE5	203569 /// 90737	Xp11.21	protein binding	full-length
8167871	---	---	---	Xp11.21	---	est
8167887	MAGE family member H1	MAGEH1	28986	Xp11.21	protein binding /// cytoplasm /// apoptotic process	full-length
8167924	ubiquilin 2 /// uncharacterized LOC105377210	UBQLN2 /// LOC105377210	29978 /// 105377210	Xp11.21	protein binding /// nucleus /// cytoplasm /// autophagosome /// plasma membrane /// autophagy /// regulation of macroautophagy /// ER-associated ubiquitin-dependent protein catabolic process /// cytoplasmic vesicle /// negative regulation of clathrin-mediated endocytosis /// positive regulation of ER-associated ubiquitin-dependent protein catabolic process /// negative regulation of G-protein coupled receptor internalization /// regulation of autophagosome assembly /// cytoplasm /// membrane /// protein binding /// binding	full-length
8167930	fatty acid amide hydrolase 2	FAAH2	158584	Xp11.21	lipid particle /// integral component of membrane /// hydrolase activity /// carbon-nitrogen ligase activity, with glutamine as amido-N-donor /// arachidonic acid metabolic process /// small molecule metabolic process /// membrane /// metabolic process	full-length
8167951	---	---	---	Xq11.1	---	est
8168016	---	---	---	Xq12	---	---
8168018	Yip1 domain family member 6	YIPF6	286451	Xq12	protein binding /// endoplasmic reticulum /// cis-Golgi network /// trans-Golgi network /// integral component of membrane /// ER to Golgi transport vesicle /// identical protein binding /// intestinal epithelial cell development /// membrane	full-length
8168026	---	---	---	Xq13.1	---	est
8168081	---	---	---	Xq13.1	---	est
8168107	acyl-CoA wax alcohol acyltransferase 1	AWAT1	158833	Xq13.1	endoplasmic reticulum membrane /// phospholipid metabolic process /// integral component of membrane /// arachidonic acid metabolic process /// acylglycerol acyl-chain remodeling /// small molecule metabolic process /// glycerophospholipid biosynthetic process /// long-chain-alcohol O-fatty-acyltransferase activity /// endoplasmic reticulum /// endoplasmic reticulum membrane /// lipid metabolic process /// membrane /// transferase activity /// transferase activity, transferring acyl groups /// transferase activity, transferring acyl groups other than amino-acyl groups	full-length
8168163	glycerophosphodiester phosphodiesterase domain containing 2	GDPD2	54857	Xq13.1	cytoplasm /// cytoskeleton /// plasma membrane /// lipid metabolic process /// glycerophosphodiester phosphodiesterase activity /// integral component of membrane /// metal ion binding /// glycerophosphoinositol inositolphosphodiesterase activity /// phosphoric diester hydrolase activity /// membrane /// hydrolase activity /// glycerol metabolic process	full-length
8168179	discs, large homolog 3 (Drosophila)	DLG3	1741	Xq13.1	establishment of planar polarity /// guanylate kinase activity /// protein binding /// extracellular space /// cytoplasm /// plasma membrane /// bicellular tight junction /// synaptic transmission /// synaptic transmission /// nervous system development /// axon guidance /// protein C-terminus binding /// negative regulation of cell proliferation /// ionotropic glutamate receptor complex /// negative regulation of phosphatase activity /// postsynaptic density /// basolateral plasma membrane /// kinase binding /// phosphatase binding /// protein phosphatase binding /// PDZ domain binding /// growth cone /// ubiquitin protein ligase binding /// AMPA glutamate receptor complex /// ionotropic glutamate receptor binding /// neuronal cell body /// receptor clustering /// dendritic shaft /// establishment or maintenance of epithelial cell apical/basal polarity /// postsynaptic membrane /// GMP metabolic process /// GDP metabolic process /// receptor localization to synapse /// guanylate kinase activity /// plasma membrane /// cell-cell junction /// synaptic transmission /// nervous system development /// ionotropic glutamate receptor complex /// postsynaptic density /// basolateral plasma membrane /// protein domain specific binding /// ionotropic glutamate receptor binding /// ionotropic glutamate receptor binding /// receptor clustering /// establishment or maintenance of epithelial cell apical/basal polarity /// establishment or maintenance of epithelial cell apical/basal polarity /// synapse /// postsynaptic membrane /// GMP metabolic process /// GDP metabolic process /// receptor localization to synapse /// nucleotide phosphorylation /// protein binding	full-length
8168203	---	---	---	Xq13.1	---	est
8168280	non-POU domain containing, octamer-binding	NONO	4841	Xq13.1	nucleotide binding /// mRNA splicing, via spliceosome /// transcription regulatory region sequence-specific DNA binding /// RNA polymerase II distal enhancer sequence-specific DNA binding /// core promoter binding /// chromatin binding /// protein binding /// nucleus /// nucleus /// nucleoplasm /// nucleolus /// DNA repair /// DNA recombination /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// mRNA processing /// circadian rhythm /// RNA splicing /// membrane /// nuclear matrix /// nuclear speck /// paraspeckles /// regulation of circadian rhythm /// identical protein binding /// poly(A) RNA binding /// negative regulation of transcription, DNA-templated /// RNA polymerase II transcription factor complex /// negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway /// mRNA splicing, via spliceosome /// transcription regulatory region sequence-specific DNA binding /// RNA polymerase II distal enhancer sequence-specific DNA binding /// core promoter binding /// nucleic acid binding /// DNA binding /// chromatin binding /// RNA binding /// nucleus /// nucleus /// regulation of transcription, DNA-templated /// regulation of transcription, DNA-templated /// mRNA processing /// cellular response to DNA damage stimulus /// circadian rhythm /// RNA splicing /// regulation of circadian rhythm /// negative regulation of transcription, DNA-templated /// rhythmic process /// RNA polymerase II transcription factor complex /// protein binding	full-length
8168359	NHS-like 2	NHSL2	340527	Xq13.1	---	full-length
8168362	TPT1-like protein /// NHS-like 2	FLJ44635 /// NHSL2	392490 /// 340527	Xq13.1	extracellular exosome	full-length
8168393	poly(A) binding protein, cytoplasmic 1-like 2B	PABPC1L2B	645974	Xq13.2	nucleotide binding /// RNA binding /// extracellular exosome /// nucleic acid binding	full-length
8168408	---	---	---	Xq13.2	---	est
8168412	JPX transcript, XIST activator (non-protein coding)	JPX	554203	Xq13.2	---	full-length
8168416	USMG5 pseudogene 1	USMG5P1	100288307	Xq13.2	---	est
8168420	zinc finger, CCHC domain containing 13	ZCCHC13	389874	Xq13.2	nucleic acid binding /// protein binding /// zinc ion binding /// metal ion binding	full-length
8168434	---	---	---	Xq13.2	---	est
8168436	---	---	---	Xq13.3	---	est
8168438	uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)	UPRT	139596	Xq13.3	uridine kinase activity /// protein binding /// nucleus /// cytosol /// pyrimidine nucleobase metabolic process /// UMP biosynthetic process /// female pregnancy /// lactation /// response to insulin /// pyrimidine nucleoside salvage /// uridine kinase activity /// cytoplasm /// cytosol /// pyrimidine nucleobase metabolic process /// pyrimidine nucleoside salvage	full-length
8168447	polysaccharide biosynthesis domain containing 1	PBDC1	51260	Xq13.3	molecular_function /// cellular_component /// biological_process	full-length
8168456	---	---	---	Xq13.3	---	est
8168461	---	---	---	Xq21.1	---	est
8168531	G protein-coupled receptor 174	GPR174	84636	Xq21.1	G-protein coupled receptor activity /// integral component of plasma membrane /// adenylate cyclase-activating G-protein coupled receptor signaling pathway /// signal transducer activity /// G-protein coupled receptor activity /// G-protein coupled receptor activity /// plasma membrane /// integral component of plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// adenylate cyclase-activating G-protein coupled receptor signaling pathway /// membrane /// integral component of membrane	full-length
8168534	T-box 22	TBX22	50945	Xq21.1	negative regulation of transcription from RNA polymerase II promoter /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// protein binding /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// multicellular organismal development /// negative regulation of transcription, DNA-templated /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// regulation of transcription, DNA-templated	full-length
8168553	---	---	---	Xq21.1	---	est
8168555	---	---	---	Xq21.1	---	est
8168565	---	---	---	Xq21.1	---	est
8168567	POU class 3 homeobox 4	POU3F4	5456	Xq21.1	RNA polymerase II regulatory region sequence-specific DNA binding /// AT DNA binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// regulation of transcription from RNA polymerase II promoter /// transcription from RNA polymerase II promoter /// sensory perception of sound /// forebrain neuron differentiation /// cochlea morphogenesis /// negative regulation of mesenchymal cell apoptotic process /// DNA binding /// double-stranded DNA binding /// transcription factor activity, sequence-specific DNA binding /// intracellular /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// brain development /// sensory perception of sound /// sequence-specific DNA binding /// inner ear development /// cochlea morphogenesis /// negative regulation of mesenchymal cell apoptotic process	full-length
