Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
7938172	olfactory receptor, family 10, subfamily A, member 5	OR10A5	144124	11p15.4	G-protein coupled receptor activity /// olfactory receptor activity /// olfactory receptor activity /// plasma membrane /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// sensory perception of smell /// integral component of membrane /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell /// signal transducer activity /// olfactory receptor activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// sensory perception of smell /// membrane /// integral component of membrane /// integral component of membrane /// response to stimulus /// detection of chemical stimulus involved in sensory perception of smell	full-length
7938213	synaptotagmin IX	SYT9	143425	11p15.4	calcium ion binding /// calcium-dependent phospholipid binding /// plasma membrane /// vesicle fusion /// integral component of membrane /// synaptic vesicle exocytosis /// regulation of calcium ion-dependent exocytosis /// syntaxin binding /// cell junction /// clathrin binding /// secretory granule membrane /// synaptic vesicle membrane /// dense core granule /// identical protein binding /// positive regulation of calcium ion-dependent exocytosis /// calcium ion-dependent exocytosis of neurotransmitter /// regulation of insulin secretion /// calcium ion binding /// calcium-dependent phospholipid binding /// plasma membrane /// vesicle fusion /// membrane /// synaptic vesicle exocytosis /// regulation of calcium ion-dependent exocytosis /// regulation of calcium ion-dependent exocytosis /// syntaxin binding /// secretory granule /// clathrin binding /// cytoplasmic vesicle /// synapse /// metal ion binding /// calcium ion-dependent exocytosis of neurotransmitter /// protein binding	full-length
7938269	tubby bipartite transcription factor	TUB	7275	11p15.4	extracellular region /// nucleus /// cytoplasm /// cytosol /// plasma membrane /// cilium /// phagocytosis, recognition /// sensory perception of sound /// response to hormone /// protein complex binding /// phosphatidylinositol binding /// photoreceptor cell maintenance /// positive regulation of phagocytosis /// retina development in camera-type eye /// receptor localization to nonmotile primary cilium /// protein localization to photoreceptor outer segment /// nucleus /// cytoplasm /// cilium /// phagocytosis /// membrane /// phosphatidylinositol binding /// response to stimulus /// receptor localization to nonmotile primary cilium /// receptor localization to nonmotile primary cilium /// protein localization to ciliary membrane /// protein localization to photoreceptor outer segment /// phototransduction /// G-protein coupled photoreceptor activity /// detection of visible light /// multicellular organismal macromolecule metabolic process /// protein binding	full-length
7938416	MRVI1 antisense RNA 1	MRVI1-AS1	100129827	11p15.4	---	full-length
7938528	parvin, alpha	PARVA	55742	11p15.3	sprouting angiogenesis /// outflow tract septum morphogenesis /// actin binding /// protein binding /// cytosol /// cytoskeleton /// plasma membrane /// focal adhesion /// establishment or maintenance of cell polarity /// regulation of cell shape /// Z disc /// actin cytoskeleton reorganization /// heterotypic cell-cell adhesion /// cell junction assembly /// substrate adhesion-dependent cell spreading /// cilium morphogenesis /// actin-mediated cell contraction /// smooth muscle cell chemotaxis /// angiogenesis /// cytoplasm /// focal adhesion /// chemotaxis /// cell adhesion /// membrane /// cell projection organization /// cell junction /// nucleus /// cytoplasm /// actin cytoskeleton /// lamellipodium /// protein binding /// sprouting angiogenesis /// outflow tract septum morphogenesis /// establishment or maintenance of cell polarity /// heterotypic cell-cell adhesion /// actin-mediated cell contraction /// smooth muscle cell chemotaxis	full-length
7938590	---	---	---	11p15.2	---	---
7938702	natural killer cell cytotoxicity receptor 3 ligand 1	NCR3LG1	374383	11p15.1	structural molecule activity /// plasma membrane /// integral component of membrane /// viral capsid /// regulation of immune response /// plasma membrane /// membrane /// protein binding	full-length
7938800	lactate dehydrogenase A-like 6A	LDHAL6A	160287	11p15.1	L-lactate dehydrogenase activity /// cytoplasm /// carbohydrate metabolic process /// carboxylic acid metabolic process /// oxidation-reduction process /// extracellular exosome /// catalytic activity /// oxidoreductase activity /// oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	full-length
7938890	protein arginine methyltransferase 3	PRMT3	10196	11p15.1	protein binding /// cytoplasm /// cytosol /// ribosome /// regulation of transcription, DNA-templated /// methyltransferase activity /// histone-arginine N-methyltransferase activity /// protein-arginine N-methyltransferase activity /// peptidyl-arginine methylation, to asymmetrical-dimethyl arginine /// negative regulation of protein ubiquitination /// histone arginine methylation /// protein-arginine omega-N asymmetric methyltransferase activity /// metal ion binding /// cytoplasm /// cytosol /// cytosol /// regulation of transcription, DNA-templated /// protein methylation /// methyltransferase activity /// histone-arginine N-methyltransferase activity /// protein-arginine N-methyltransferase activity /// transferase activity /// peptidyl-arginine methylation, to asymmetrical-dimethyl arginine /// methylation /// histone arginine methylation /// protein-arginine omega-N asymmetric methyltransferase activity /// peptidyl-arginine methylation /// modified amino acid binding /// protein binding /// membrane /// integral component of membrane	full-length
7939173	DEP domain containing 7	DEPDC7	91614	11p13	cytosol /// small GTPase mediated signal transduction /// regulation of small GTPase mediated signal transduction /// molecular_function /// cellular_component /// biological_process /// intracellular signal transduction /// intracellular	full-length
7939242	cell cycle associated protein 1	CAPRIN1	4076	11p13	cytoplasmic mRNA processing body /// RNA binding /// cytoplasm /// cytosol /// integral component of plasma membrane /// cytoplasmic stress granule /// membrane /// negative regulation of translation /// dendrite /// poly(A) RNA binding /// positive regulation of dendrite morphogenesis /// positive regulation of dendritic spine morphogenesis /// RNA binding /// cytoplasm /// negative regulation of translation /// cell differentiation /// cell projection /// positive regulation of dendrite morphogenesis /// positive regulation of dendritic spine morphogenesis	full-length
7939411	chromosome 11 open reading frame 74	C11orf74	119710	11p12	---	full-length
7939434	tetratricopeptide repeat domain 17	TTC17	55761	11p12 /// 11p11.2	protein binding /// cytoplasm /// plasma membrane /// actin cytoskeleton /// actin filament polymerization /// cilium organization /// cytoplasm /// cytoskeleton /// plasma membrane /// membrane /// cell projection organization /// protein binding	full-length
7939524	exostosin glycosyltransferase 2	EXT2	2132	11p11.2	Golgi membrane /// ossification /// mesoderm formation /// endoplasmic reticulum /// endoplasmic reticulum membrane /// Golgi apparatus /// carbohydrate metabolic process /// glycosaminoglycan biosynthetic process /// glycosaminoglycan biosynthetic process /// protein glycosylation /// signal transduction /// acetylglucosaminyltransferase activity /// heparan sulfate proteoglycan biosynthetic process /// heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process /// glucuronosyltransferase activity /// membrane /// integral component of membrane /// transferase activity, transferring glycosyl groups /// cell differentiation /// glycosaminoglycan metabolic process /// cellular polysaccharide biosynthetic process /// heparan sulfate N-acetylglucosaminyltransferase activity /// protein homodimerization activity /// UDP-N-acetylglucosamine transferase complex /// small molecule metabolic process /// metal ion binding /// protein heterodimerization activity /// glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity /// N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity /// extracellular exosome /// Golgi membrane /// endoplasmic reticulum /// endoplasmic reticulum membrane /// Golgi apparatus /// glycosaminoglycan biosynthetic process /// acetylglucosaminyltransferase activity /// heparan sulfate proteoglycan biosynthetic process /// glucuronosyltransferase activity /// membrane /// transferase activity /// transferase activity, transferring glycosyl groups /// N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity /// protein homodimerization activity	full-length
